delivery_id,order_id,delivery_distance_km,preparation_time_min,delivery_time_min,tip_amount,delivery_status
DLY029922,O035967,6.1,12,0.0,0.0,Failed
DLY029923,O016946,2.84,16,0.0,0.0,Failed
DLY029924,O012883,4.76,11,52.5,44.36,Delivered
DLY029925,O010564,2.83,10,40.4,103.48,Delivered
DLY029926,O020979,3.97,37,73.2,19.16,Delivered
DLY029927,O008397,3.93,37,68.8,97.79,Delivered
DLY029928,O049757,4.24,5,41.6,53.99,Delivered
DLY029929,O028589,6.7,9,44.6,41.58,Delivered
DLY029930,O040460,5.45,31,59.8,32.47,Delivered
DLY029931,O020498,6.73,22,58.1,127.09,Delivered
DLY029932,O023085,4.49,24,74.9,35.09,Delivered
DLY029933,O046583,3.06,13,45.9,58.3,Delivered
DLY029934,O026448,2.98,36,68.5,47.87,Delivered
DLY029935,O009293,2.95,31,70.2,60.66,Delivered
DLY029936,O015774,3.07,23,43.1,27.17,Delivered
DLY029937,O000136,11.97,15,61.4,147.59,Delivered
DLY029938,O006078,3.77,11,34.2,129.46,Delivered
DLY029939,O024223,2.69,12,27.4,18.46,Delivered
DLY029940,O012653,3.91,16,47.0,17.43,Delivered
DLY029941,O028790,1.38,25,41.4,63.07,Delivered
DLY029942,O011997,2.14,32,0.0,0.0,Failed
DLY029943,O005857,3.98,12,52.2,83.66,Delivered
DLY029944,O024337,4.3,19,67.7,56.59,Delivered
DLY029945,O002945,5.71,34,73.4,84.92,Delivered
DLY029946,O029838,4.36,26,0.0,0.0,Failed
DLY029947,O022447,8.12,20,66.3,36.17,Delivered
DLY029948,O027945,7.51,44,73.1,4.88,Delivered
DLY029949,O035754,0.59,22,35.2,19.12,Delivered
DLY029950,O005466,1.64,26,41.0,62.74,Delivered
DLY029951,O032120,4.64,13,51.7,60.71,Delivered
DLY029952,O010225,0.62,22,47.3,85.45,Delivered
DLY029953,O027471,3.32,14,56.5,108.49,Delivered
DLY029954,O022697,2.03,16,54.7,39.81,Delivered
DLY029955,O015942,6.87,19,66.7,12.23,Delivered
DLY029956,O046449,5.59,26,0.0,0.0,Failed
DLY029957,O037255,4.46,35,59.6,69.31,Delivered
DLY029958,O035029,10.14,39,90.8,65.8,Delivered
DLY029959,O012434,10.82,10,51.3,36.82,Delivered
DLY029960,O026623,2.2,32,56.8,43.67,Delivered
DLY029961,O003238,5.08,47,90.9,40.63,Delivered
DLY029962,O026636,7.06,24,57.9,39.11,Delivered
DLY029963,O023493,5.17,25,0.0,0.0,Failed
DLY029964,O048516,3.19,21,58.1,78.5,Delivered
DLY029965,O044948,15.42,21,105.2,41.8,Delivered
DLY029966,O031032,1.94,17,48.1,17.69,Delivered
DLY029967,O034982,1.47,19,38.5,86.21,Delivered
DLY029968,O017712,0.5,16,19.7,47.7,Delivered
DLY029969,O036547,3.86,21,33.2,7.01,Delivered
DLY029970,O047963,3.83,28,64.7,108.47,Delivered
DLY029971,O013713,9.04,14,54.2,19.44,Delivered
DLY029972,O014575,1.68,23,46.7,79.76,Delivered
DLY029973,O016748,11.09,13,72.2,8.63,Delivered
DLY029974,O049943,6.57,18,43.4,45.51,Delivered
DLY029975,O018914,0.5,32,54.6,83.57,Delivered
DLY029976,O015106,2.58,28,63.3,27.59,Delivered
DLY029977,O024523,5.41,36,90.2,91.3,Delivered
DLY029978,O023566,1.58,28,55.8,45.1,Delivered
DLY029979,O023034,4.98,42,56.9,36.92,Delivered
DLY029980,O014411,2.55,6,31.4,16.75,Delivered
DLY029981,O026848,7.41,19,72.2,47.15,Delivered
DLY029982,O044491,7.99,15,45.5,132.39,Delivered
DLY029983,O040832,9.98,18,75.9,202.29,Delivered
DLY029984,O017462,7.36,22,75.6,60.28,Delivered
DLY029985,O031310,13.37,11,72.1,42.5,Delivered
DLY029986,O046078,2.44,12,29.7,43.73,Delivered
DLY029987,O012019,2.36,40,65.3,31.2,Delivered
DLY029988,O032170,6.94,22,50.2,82.76,Delivered
DLY029989,O022242,1.79,13,26.7,12.06,Delivered
DLY029990,O012686,1.48,31,62.1,102.64,Delivered
DLY029991,O006062,0.61,35,46.9,17.96,Delivered
DLY029992,O011400,2.99,28,57.6,141.18,Delivered
DLY029993,O021345,4.57,25,64.3,62.61,Delivered
DLY029994,O049405,3.36,25,66.4,29.99,Delivered
DLY029995,O011424,0.72,40,59.4,76.92,Delivered
DLY029996,O031667,9.38,17,69.2,34.85,Delivered
DLY029997,O045945,1.11,11,31.1,41.07,Delivered
DLY029998,O018535,3.26,34,41.0,187.8,Delivered
DLY029999,O049863,2.79,30,46.3,65.05,Delivered
DLY030000,O035688,2.94,21,0.0,0.0,Failed
DLY030001,O028522,5.78,33,65.6,137.73,Delivered
DLY030002,O045680,0.59,28,54.1,21.29,Delivered
DLY030003,O033495,2.64,24,41.6,87.29,Delivered
DLY030004,O037674,2.53,11,42.6,13.06,Delivered
DLY030005,O011487,3.51,45,63.1,30.62,Delivered
DLY030006,O005888,0.9,20,47.2,32.16,Delivered
DLY030007,O017918,15.7,18,98.4,72.49,Delivered
DLY030008,O001518,0.69,20,43.7,10.58,Delivered
DLY030009,O010298,2.0,15,44.8,53.03,Delivered
DLY030010,O011972,2.75,19,50.5,128.42,Delivered
DLY030011,O014539,3.65,14,54.0,23.27,Delivered
DLY030012,O007178,4.04,16,49.6,17.12,Delivered
DLY030013,O002381,9.41,20,91.5,44.97,Delivered
DLY030014,O001237,4.87,18,0.0,0.0,Failed
DLY030015,O035395,4.06,32,68.3,55.71,Delivered
DLY030016,O033430,11.13,17,53.9,56.42,Delivered
DLY030017,O034476,1.59,23,56.9,105.57,Delivered
DLY030018,O028106,5.97,23,69.2,8.09,Delivered
DLY030019,O035654,3.22,14,25.5,71.91,Delivered
DLY030020,O045924,2.22,27,39.7,46.02,Delivered
DLY030021,O008797,5.44,26,70.8,51.9,Delivered
DLY030022,O028726,2.6,29,46.1,49.37,Delivered
DLY030023,O000572,5.76,44,68.8,67.59,Delivered
DLY030024,O005405,3.08,32,59.4,20.22,Delivered
DLY030025,O007766,1.77,34,68.3,82.06,Delivered
DLY030026,O048088,3.31,13,44.7,62.8,Delivered
DLY030027,O009134,0.5,9,20.6,38.8,Delivered
DLY030028,O047074,6.64,13,56.6,120.97,Delivered
DLY030029,O023363,4.79,31,60.7,77.22,Delivered
DLY030030,O013218,3.6,13,51.5,127.26,Delivered
DLY030031,O025462,10.79,14,57.9,38.57,Delivered
DLY030032,O023974,0.73,28,63.8,98.97,Delivered
DLY030033,O038456,2.01,17,38.8,28.59,Delivered
DLY030034,O024454,5.44,21,54.4,93.22,Delivered
DLY030035,O041166,8.72,22,67.4,52.18,Delivered
DLY030036,O042496,3.22,31,41.2,64.39,Delivered
DLY030037,O036780,1.68,18,0.0,0.0,Failed
DLY030038,O031583,3.49,12,50.2,24.87,Delivered
DLY030039,O022978,5.65,48,90.6,13.99,Delivered
DLY030040,O049510,11.55,26,0.0,0.0,Failed
DLY030041,O031935,6.5,22,76.0,34.93,Delivered
DLY030042,O003725,1.8,33,64.8,12.21,Delivered
DLY030043,O026135,4.62,13,24.5,78.95,Delivered
DLY030044,O000026,2.02,22,33.4,25.23,Delivered
DLY030045,O041958,9.74,28,83.6,20.62,Delivered
DLY030046,O042751,4.89,32,70.8,35.99,Delivered
DLY030047,O022829,6.17,21,73.9,27.58,Delivered
DLY030048,O021735,2.6,30,51.3,27.62,Delivered
DLY030049,O018383,5.24,27,0.0,0.0,Failed
DLY030050,O024219,1.79,22,52.0,88.51,Delivered
DLY030051,O001366,4.33,37,52.4,35.1,Delivered
DLY030052,O023808,1.13,29,51.0,69.5,Delivered
DLY030053,O016583,6.8,15,52.8,33.22,Delivered
DLY030054,O047933,2.82,28,60.4,23.1,Delivered
DLY030055,O003205,9.12,26,88.5,40.42,Delivered
DLY030056,O041501,6.86,28,76.5,16.51,Delivered
DLY030057,O032864,6.17,31,62.5,7.88,Delivered
DLY030058,O041816,4.58,9,27.0,108.17,Delivered
DLY030059,O004443,7.74,25,78.6,166.24,Delivered
DLY030060,O014095,5.38,21,42.9,47.28,Delivered
DLY030061,O045014,0.75,31,48.0,35.76,Delivered
DLY030062,O035445,5.35,29,63.0,78.1,Delivered
DLY030063,O034763,3.09,19,58.5,12.2,Delivered
DLY030064,O029466,8.32,15,60.8,9.17,Delivered
DLY030065,O032145,3.23,21,61.5,27.06,Delivered
DLY030066,O015238,5.02,32,70.6,23.77,Delivered
DLY030067,O013347,4.86,33,73.7,39.78,Delivered
DLY030068,O019351,6.91,37,86.9,72.83,Delivered
DLY030069,O014392,1.13,30,64.1,104.36,Delivered
DLY030070,O002066,5.85,24,63.9,88.84,Delivered
DLY030071,O043303,9.48,10,54.1,16.59,Delivered
DLY030072,O013679,4.1,16,43.5,43.17,Delivered
DLY030073,O025490,6.7,30,60.5,48.39,Delivered
DLY030074,O001859,2.04,11,42.0,61.68,Delivered
DLY030075,O005062,2.04,42,49.2,33.45,Delivered
DLY030076,O049780,1.98,26,52.6,18.27,Delivered
DLY030077,O018244,3.15,30,58.3,13.34,Delivered
DLY030078,O016894,2.94,26,58.7,45.41,Delivered
DLY030079,O021332,2.45,20,0.0,0.0,Failed
DLY030080,O026462,3.29,30,54.3,110.4,Delivered
DLY030081,O004976,1.9,38,65.8,27.4,Delivered
DLY030082,O017876,2.54,50,0.0,0.0,Failed
DLY030083,O007640,2.42,22,42.7,53.7,Delivered
DLY030084,O017416,2.35,18,43.2,28.01,Delivered
DLY030085,O013438,9.6,15,77.5,29.66,Delivered
DLY030086,O035931,3.69,22,49.6,21.91,Delivered
DLY030087,O049162,5.83,19,41.1,42.15,Delivered
DLY030088,O029225,5.97,31,80.9,22.79,Delivered
DLY030089,O032656,2.68,32,0.0,0.0,Failed
DLY030090,O002793,4.75,16,65.2,42.17,Delivered
DLY030091,O044475,9.87,18,80.4,22.38,Delivered
DLY030092,O010898,5.69,14,67.3,53.9,Delivered
DLY030093,O005208,6.71,29,85.5,32.33,Delivered
DLY030094,O035046,6.34,27,75.4,33.84,Delivered
DLY030095,O011300,2.51,32,65.2,27.58,Delivered
DLY030096,O029031,2.52,35,67.6,89.74,Delivered
DLY030097,O019082,0.5,10,37.1,131.81,Delivered
DLY030098,O012727,3.21,27,0.0,0.0,Failed
DLY030099,O026094,3.37,37,69.4,18.9,Delivered
DLY030100,O023376,3.76,18,51.0,40.62,Delivered
DLY030101,O004652,2.68,21,60.6,40.88,Delivered
DLY030102,O014048,3.34,27,51.4,14.9,Delivered
DLY030103,O025909,2.48,27,50.7,50.14,Delivered
DLY030104,O037844,3.67,22,33.3,92.76,Delivered
DLY030105,O015132,2.93,19,32.3,127.25,Delivered
DLY030106,O016580,1.56,17,34.5,43.91,Delivered
DLY030107,O029127,7.2,19,55.2,89.52,Delivered
DLY030108,O006625,8.79,16,82.9,11.07,Delivered
DLY030109,O042732,3.35,17,57.7,69.38,Delivered
DLY030110,O030215,7.4,41,0.0,0.0,Failed
DLY030111,O034810,2.54,6,56.4,12.45,Delivered
DLY030112,O015818,6.57,26,66.7,9.82,Delivered
DLY030113,O007713,4.69,25,52.3,85.79,Delivered
DLY030114,O037929,0.6,25,25.7,30.32,Delivered
DLY030115,O034361,6.16,7,36.4,51.15,Delivered
DLY030116,O001018,2.99,36,70.6,9.76,Delivered
DLY030117,O000856,4.77,20,61.8,13.16,Delivered
DLY030118,O041301,4.54,14,0.0,0.0,Failed
DLY030119,O015964,4.7,28,56.0,38.11,Delivered
DLY030120,O042578,3.87,14,55.5,17.96,Delivered
DLY030121,O009413,3.96,17,62.8,37.28,Delivered
DLY030122,O005720,0.88,13,27.0,19.98,Delivered
DLY030123,O017287,0.53,27,0.0,0.0,Failed
DLY030124,O033939,3.76,19,47.7,59.95,Delivered
DLY030125,O006502,13.74,30,95.8,33.7,Delivered
DLY030126,O008193,4.51,23,42.5,74.25,Delivered
DLY030127,O008634,3.82,27,64.6,42.73,Delivered
DLY030128,O015105,3.03,39,62.7,30.99,Delivered
DLY030129,O016898,5.31,25,47.8,28.12,Delivered
DLY030130,O023744,1.68,32,64.0,30.89,Delivered
DLY030131,O040333,3.11,47,85.4,10.74,Delivered
DLY030132,O017987,2.2,16,0.0,0.0,Failed
DLY030133,O015760,2.29,27,56.5,135.33,Delivered
DLY030134,O037513,9.17,19,69.9,9.65,Delivered
DLY030135,O047039,1.65,28,48.1,38.88,Delivered
DLY030136,O048089,6.39,27,61.5,67.84,Delivered
DLY030137,O026888,0.98,36,40.9,32.38,Delivered
DLY030138,O037076,0.68,25,32.3,14.96,Delivered
DLY030139,O029347,9.74,8,0.0,0.0,Failed
DLY030140,O019886,1.31,22,27.1,72.39,Delivered
DLY030141,O026931,2.86,37,47.0,47.49,Delivered
DLY030142,O022037,3.81,33,80.4,8.07,Delivered
DLY030143,O008444,1.24,13,44.1,41.56,Delivered
DLY030144,O023283,5.95,14,35.9,23.54,Delivered
DLY030145,O019300,1.21,30,45.0,19.8,Delivered
DLY030146,O043077,3.39,13,48.2,23.17,Delivered
DLY030147,O033309,12.39,49,103.1,150.31,Delivered
DLY030148,O010615,6.68,21,0.0,0.0,Failed
DLY030149,O021931,2.24,26,56.5,59.27,Delivered
DLY030150,O003719,5.11,23,38.9,42.73,Delivered
DLY030151,O005889,3.63,19,49.7,10.42,Delivered
DLY030152,O042894,6.54,32,76.0,44.63,Delivered
DLY030153,O033020,1.24,22,44.2,21.85,Delivered
DLY030154,O044228,3.64,17,67.0,19.89,Delivered
DLY030155,O048490,3.7,11,48.4,43.14,Delivered
DLY030156,O010115,6.29,18,40.9,161.53,Delivered
DLY030157,O004413,0.78,45,69.4,98.06,Delivered
DLY030158,O045299,3.61,27,55.8,31.17,Delivered
DLY030159,O024849,1.0,20,42.3,103.22,Delivered
DLY030160,O042222,5.78,30,80.6,116.85,Delivered
DLY030161,O024887,1.56,20,44.1,15.46,Delivered
DLY030162,O041225,1.5,18,34.2,22.18,Delivered
DLY030163,O030704,1.88,29,0.0,0.0,Failed
DLY030164,O044657,2.97,14,44.6,14.26,Delivered
DLY030165,O034647,2.3,13,39.5,43.9,Delivered
DLY030166,O035900,15.0,22,93.5,137.34,Delivered
DLY030167,O011185,3.13,20,61.7,144.0,Delivered
DLY030168,O008456,0.5,34,64.7,33.68,Delivered
DLY030169,O025702,3.23,17,58.2,13.12,Delivered
DLY030170,O049945,0.82,37,68.0,10.74,Delivered
DLY030171,O015585,0.5,21,31.7,14.08,Delivered
DLY030172,O018023,7.39,20,73.3,14.6,Delivered
DLY030173,O017482,0.75,38,39.0,8.15,Delivered
DLY030174,O028868,7.83,35,74.2,15.05,Delivered
DLY030175,O013019,2.27,8,13.0,74.62,Delivered
DLY030176,O040439,3.26,13,42.9,148.62,Delivered
DLY030177,O037320,5.08,34,56.9,66.89,Delivered
DLY030178,O039567,14.91,26,92.6,66.8,Delivered
DLY030179,O026437,3.2,21,66.3,35.21,Delivered
DLY030180,O002795,6.93,19,47.9,14.64,Delivered
DLY030181,O022538,3.89,16,43.2,40.02,Delivered
DLY030182,O029472,5.19,12,54.2,61.48,Delivered
DLY030183,O028356,5.59,21,0.0,0.0,Failed
DLY030184,O038605,5.75,30,0.0,0.0,Failed
DLY030185,O029738,5.54,21,45.2,25.69,Delivered
DLY030186,O044209,4.24,14,35.6,87.26,Delivered
DLY030187,O021185,1.22,48,0.0,0.0,Failed
DLY030188,O007720,1.03,12,27.6,19.46,Delivered
DLY030189,O018868,12.13,14,87.2,28.41,Delivered
DLY030190,O022482,6.02,29,76.9,55.0,Delivered
DLY030191,O043675,8.49,45,91.4,84.94,Delivered
DLY030192,O012898,5.1,13,46.0,24.08,Delivered
DLY030193,O029121,3.82,13,0.0,0.0,Failed
DLY030194,O041387,13.71,28,98.6,91.17,Delivered
DLY030195,O034994,3.63,19,27.6,20.47,Delivered
DLY030196,O047198,1.29,36,0.0,0.0,Failed
DLY030197,O003822,5.73,26,56.6,133.66,Delivered
DLY030198,O017449,6.1,33,68.3,6.79,Delivered
DLY030199,O021153,5.96,20,65.8,39.11,Delivered
DLY030200,O012823,2.66,34,57.1,127.37,Delivered
DLY030201,O033318,0.94,16,0.0,0.0,Failed
DLY030202,O007089,1.33,26,45.0,101.95,Delivered
DLY030203,O029211,6.68,35,59.6,35.72,Delivered
DLY030204,O009240,5.73,17,66.2,35.59,Delivered
DLY030205,O041713,2.93,10,46.5,42.79,Delivered
DLY030206,O032225,12.45,11,67.9,74.48,Delivered
DLY030207,O049237,11.15,25,96.5,25.23,Delivered
DLY030208,O040363,1.89,23,55.6,94.43,Delivered
DLY030209,O012668,4.52,17,51.1,54.13,Delivered
DLY030210,O040054,5.11,10,45.2,9.24,Delivered
DLY030211,O049448,1.75,11,43.3,33.4,Delivered
DLY030212,O031925,1.89,23,52.5,15.03,Delivered
DLY030213,O027763,2.88,50,0.0,0.0,Failed
DLY030214,O036313,2.99,6,23.3,14.16,Delivered
DLY030215,O037436,15.0,36,111.1,34.8,Delivered
DLY030216,O039672,6.31,28,59.9,8.71,Delivered
DLY030217,O031110,6.03,31,66.6,54.2,Delivered
DLY030218,O035015,2.02,19,46.5,23.9,Delivered
DLY030219,O004310,15.99,34,114.3,12.51,Delivered
DLY030220,O037490,4.13,39,71.5,43.56,Delivered
DLY030221,O019291,5.08,15,36.9,42.46,Delivered
DLY030222,O038140,4.98,30,66.0,37.81,Delivered
DLY030223,O027552,0.96,27,51.0,103.75,Delivered
DLY030224,O025678,1.9,28,33.6,47.0,Delivered
DLY030225,O002647,0.63,24,46.2,28.32,Delivered
DLY030226,O012203,1.83,31,35.3,26.83,Delivered
DLY030227,O032080,3.01,38,67.0,55.47,Delivered
DLY030228,O020836,4.94,36,58.5,145.48,Delivered
DLY030229,O026980,2.67,37,69.0,59.09,Delivered
DLY030230,O037964,2.08,24,43.3,14.01,Delivered
DLY030231,O024592,4.01,26,47.4,33.35,Delivered
DLY030232,O034101,7.8,13,50.5,49.01,Delivered
DLY030233,O006422,3.95,28,66.9,14.03,Delivered
DLY030234,O025500,2.21,31,52.2,59.01,Delivered
DLY030235,O020991,9.35,15,59.7,106.59,Delivered
DLY030236,O014104,1.63,33,61.8,96.84,Delivered
DLY030237,O040452,14.26,11,68.0,38.31,Delivered
DLY030238,O004662,3.21,26,63.4,47.55,Delivered
DLY030239,O013514,6.92,16,71.0,16.11,Delivered
DLY030240,O031447,4.1,27,74.3,100.13,Delivered
DLY030241,O030154,6.64,23,67.7,9.26,Delivered
DLY030242,O012579,3.86,8,31.5,20.6,Delivered
DLY030243,O019675,2.75,23,48.4,64.7,Delivered
DLY030244,O015605,5.66,14,49.1,42.33,Delivered
DLY030245,O021158,6.51,11,38.9,55.48,Delivered
DLY030246,O042107,3.06,17,38.3,95.25,Delivered
DLY030247,O023137,3.74,11,39.0,40.69,Delivered
DLY030248,O041771,5.97,34,71.6,64.18,Delivered
DLY030249,O038546,7.8,33,72.3,83.99,Delivered
DLY030250,O018792,6.45,23,61.4,61.7,Delivered
DLY030251,O020099,4.82,26,42.3,16.32,Delivered
DLY030252,O031173,2.88,17,42.7,76.29,Delivered
DLY030253,O047230,2.42,45,72.4,23.87,Delivered
DLY030254,O041218,2.04,45,84.0,104.65,Delivered
DLY030255,O012360,1.82,28,80.8,22.36,Delivered
DLY030256,O003847,8.07,8,53.8,79.83,Delivered
DLY030257,O022680,2.48,15,0.0,0.0,Failed
DLY030258,O013541,6.77,32,58.7,19.82,Delivered
DLY030259,O035119,1.41,21,32.3,77.44,Delivered
DLY030260,O009632,1.52,45,62.3,46.11,Delivered
DLY030261,O016713,2.98,29,60.7,33.51,Delivered
DLY030262,O020556,4.65,18,54.5,138.3,Delivered
DLY030263,O037474,2.08,21,36.5,39.15,Delivered
DLY030264,O026081,1.84,15,22.0,99.77,Delivered
DLY030265,O015300,6.63,13,71.8,51.66,Delivered
DLY030266,O019403,3.98,17,58.2,74.7,Delivered
DLY030267,O041318,2.71,41,50.9,5.73,Delivered
DLY030268,O047162,14.37,44,108.2,18.0,Delivered
DLY030269,O025270,3.66,24,53.9,46.21,Delivered
DLY030270,O027669,4.63,38,70.5,21.9,Delivered
DLY030271,O037670,6.75,21,51.8,19.22,Delivered
DLY030272,O032732,9.06,17,56.7,9.84,Delivered
DLY030273,O003262,0.5,18,46.3,21.26,Delivered
DLY030274,O012527,5.55,39,103.7,16.72,Delivered
DLY030275,O029849,3.89,53,76.6,40.32,Delivered
DLY030276,O034795,7.37,19,60.3,25.92,Delivered
DLY030277,O037128,4.32,9,45.9,15.74,Delivered
DLY030278,O040843,3.49,16,31.3,13.08,Delivered
DLY030279,O032804,8.9,23,0.0,0.0,Failed
DLY030280,O037094,1.49,34,69.9,133.34,Delivered
DLY030281,O047697,4.49,24,42.9,3.14,Delivered
DLY030282,O040494,2.36,19,37.6,22.44,Delivered
DLY030283,O003868,2.94,19,49.7,33.63,Delivered
DLY030284,O028378,5.63,17,61.7,87.28,Delivered
DLY030285,O027262,7.18,34,72.3,210.41,Delivered
DLY030286,O020544,3.05,20,51.7,101.6,Delivered
DLY030287,O006024,5.03,17,57.5,31.54,Delivered
DLY030288,O047197,1.74,29,48.6,13.7,Delivered
DLY030289,O040555,5.12,24,53.9,33.33,Delivered
DLY030290,O032764,2.36,21,53.3,59.59,Delivered
DLY030291,O015041,3.25,5,16.9,89.34,Delivered
DLY030292,O011092,5.15,18,68.3,51.14,Delivered
DLY030293,O040718,1.92,20,26.1,21.71,Delivered
DLY030294,O048581,3.44,15,51.1,76.59,Delivered
DLY030295,O043948,2.15,42,56.9,33.86,Delivered
DLY030296,O013473,1.98,11,31.6,13.2,Delivered
DLY030297,O024805,2.21,33,54.9,137.62,Delivered
DLY030298,O001603,8.82,28,73.6,139.58,Delivered
DLY030299,O015063,2.4,38,47.6,86.22,Delivered
DLY030300,O019718,1.66,18,33.3,132.39,Delivered
DLY030301,O044061,6.62,47,71.4,45.69,Delivered
DLY030302,O045823,2.4,10,22.2,84.66,Delivered
DLY030303,O036298,3.97,23,55.2,57.35,Delivered
DLY030304,O007592,7.79,28,76.0,40.2,Delivered
DLY030305,O029660,4.9,27,72.8,80.15,Delivered
DLY030306,O007507,5.63,20,44.7,94.1,Delivered
DLY030307,O021263,1.15,17,46.1,34.96,Delivered
DLY030308,O019320,12.14,48,111.3,47.01,Delivered
DLY030309,O048424,2.68,20,44.0,86.24,Delivered
DLY030310,O024204,6.37,22,76.4,21.41,Delivered
DLY030311,O040193,7.22,15,57.1,59.83,Delivered
DLY030312,O037484,10.37,14,84.6,45.72,Delivered
DLY030313,O032803,1.74,33,49.2,83.08,Delivered
DLY030314,O022988,6.55,42,80.0,4.87,Delivered
DLY030315,O009214,7.14,17,59.3,41.94,Delivered
DLY030316,O031080,2.24,33,55.1,175.41,Delivered
DLY030317,O031230,3.82,30,60.9,61.63,Delivered
DLY030318,O029535,2.85,11,40.2,22.41,Delivered
DLY030319,O042516,5.14,13,32.9,43.22,Delivered
DLY030320,O022639,4.69,27,51.7,101.5,Delivered
DLY030321,O008728,7.22,27,78.8,54.12,Delivered
DLY030322,O015750,3.52,10,0.0,0.0,Failed
DLY030323,O014933,8.32,12,41.4,97.83,Delivered
DLY030324,O001536,2.97,26,53.7,14.85,Delivered
DLY030325,O049076,1.87,32,54.0,24.75,Delivered
DLY030326,O021525,9.54,29,78.7,9.43,Delivered
DLY030327,O027716,0.9,42,57.4,91.9,Delivered
DLY030328,O039067,1.38,23,41.1,50.66,Delivered
DLY030329,O006308,5.97,24,64.6,52.97,Delivered
DLY030330,O013804,7.35,18,0.0,0.0,Failed
DLY030331,O014029,4.07,42,78.6,33.18,Delivered
DLY030332,O026298,1.52,14,22.0,20.84,Delivered
DLY030333,O003653,5.98,30,71.6,14.23,Delivered
DLY030334,O018814,8.03,21,84.5,30.41,Delivered
DLY030335,O022725,3.29,34,46.7,29.9,Delivered
DLY030336,O048007,6.47,13,54.9,20.26,Delivered
DLY030337,O048557,5.47,10,55.4,11.32,Delivered
DLY030338,O003648,2.0,7,27.0,124.12,Delivered
DLY030339,O034874,0.98,29,58.3,35.5,Delivered
DLY030340,O039941,2.35,17,44.1,31.73,Delivered
DLY030341,O003216,2.17,18,46.0,69.12,Delivered
DLY030342,O016623,2.06,34,61.2,111.87,Delivered
DLY030343,O006256,3.03,27,55.1,57.2,Delivered
DLY030344,O047955,4.09,21,48.3,105.73,Delivered
DLY030345,O010816,10.18,23,60.5,35.86,Delivered
DLY030346,O042022,2.35,20,0.0,0.0,Failed
DLY030347,O009527,2.2,11,32.4,14.29,Delivered
DLY030348,O026099,1.74,36,50.4,89.56,Delivered
DLY030349,O048997,3.53,30,43.2,26.98,Delivered
DLY030350,O021148,4.88,25,61.7,49.78,Delivered
DLY030351,O032512,2.2,28,60.9,25.91,Delivered
DLY030352,O005715,1.92,19,37.5,241.72,Delivered
DLY030353,O026421,2.15,33,42.8,31.3,Delivered
DLY030354,O049001,10.36,15,54.4,76.37,Delivered
DLY030355,O028004,3.58,24,34.0,36.49,Delivered
DLY030356,O007314,2.29,16,42.6,38.88,Delivered
DLY030357,O029342,2.33,21,56.6,118.23,Delivered
DLY030358,O048808,0.5,10,47.4,109.48,Delivered
DLY030359,O045462,3.37,34,57.6,13.02,Delivered
DLY030360,O045560,9.67,13,62.3,242.7,Delivered
DLY030361,O028238,6.5,16,68.3,38.99,Delivered
DLY030362,O016526,4.91,36,92.9,171.59,Delivered
DLY030363,O031057,5.18,30,70.1,23.79,Delivered
DLY030364,O027289,4.09,23,65.1,28.76,Delivered
DLY030365,O047866,5.79,21,62.3,79.09,Delivered
DLY030366,O004054,3.48,8,47.9,78.28,Delivered
DLY030367,O045283,6.18,9,41.9,146.57,Delivered
DLY030368,O048182,2.09,24,28.2,32.26,Delivered
DLY030369,O043523,2.83,21,39.6,28.98,Delivered
DLY030370,O020958,1.7,27,61.6,15.18,Delivered
DLY030371,O025182,2.29,26,0.0,0.0,Failed
DLY030372,O043642,3.33,19,60.2,26.52,Delivered
DLY030373,O047188,4.23,16,0.0,0.0,Failed
DLY030374,O005102,4.55,15,39.8,71.55,Delivered
DLY030375,O028605,2.62,24,35.0,93.02,Delivered
DLY030376,O046305,6.21,11,36.5,4.19,Delivered
DLY030377,O044416,2.15,24,49.9,25.88,Delivered
DLY030378,O013902,1.81,13,15.6,98.63,Delivered
DLY030379,O016904,6.51,24,0.0,0.0,Failed
DLY030380,O030087,0.96,20,45.9,23.18,Delivered
DLY030381,O005925,3.34,21,43.2,52.13,Delivered
DLY030382,O041024,7.4,22,54.2,24.8,Delivered
DLY030383,O008431,5.11,20,37.0,25.35,Delivered
DLY030384,O000246,5.67,23,70.2,56.27,Delivered
DLY030385,O029912,7.57,26,59.7,22.14,Delivered
DLY030386,O005484,1.67,19,38.6,14.46,Delivered
DLY030387,O005325,0.5,14,26.3,15.67,Delivered
DLY030388,O037528,1.21,48,63.0,23.18,Delivered
DLY030389,O002365,3.24,31,64.5,65.28,Delivered
DLY030390,O004308,6.02,32,59.5,30.36,Delivered
DLY030391,O047340,5.92,10,61.9,27.73,Delivered
DLY030392,O042723,3.26,26,49.2,84.2,Delivered
DLY030393,O008801,4.12,13,31.8,27.64,Delivered
DLY030394,O011732,4.05,20,44.3,43.51,Delivered
DLY030395,O029591,7.09,19,52.1,28.9,Delivered
DLY030396,O031743,3.76,19,41.0,33.73,Delivered
DLY030397,O037091,5.46,6,40.1,70.07,Delivered
DLY030398,O039332,2.88,28,37.2,130.78,Delivered
DLY030399,O027983,0.91,21,32.0,21.91,Delivered
DLY030400,O013146,7.06,27,61.1,56.76,Delivered
DLY030401,O030036,6.2,15,48.2,84.04,Delivered
DLY030402,O018798,4.23,22,60.1,31.83,Delivered
DLY030403,O013812,8.24,17,70.5,92.36,Delivered
