payment_id,order_id,customer_id,payment_method,payment_status,amount_paid,payment_timestamp
PAY020447,O020447,C03473,Credit Card,Successful,320.66,2026-06-01 11:17:00
PAY020448,O020448,C01985,UPI,Successful,1542.24,2026-06-15 05:24:00
PAY020449,O020449,C02282,UPI,Successful,611.91,2026-06-08 17:28:00
PAY020450,O020450,C04282,UPI,Successful,183.45,2026-05-02 18:09:00
PAY020451,O020451,C00805,Credit Card,Successful,419.88,2026-01-13 21:16:00
PAY020452,O020452,C00075,Credit Card,Successful,98.0,2026-02-10 21:04:00
PAY020453,O020453,C02986,Debit Card,Successful,248.91,2026-06-18 12:25:00
PAY020454,O020454,C00710,UPI,Successful,541.21,2026-05-06 10:22:00
PAY020455,O020455,C03663,Wallet,Refunded,237.71,2026-03-25 17:20:00
PAY020456,O020456,C04631,UPI,Successful,447.03,2026-05-02 04:08:00
PAY020457,O020457,C01431,Credit Card,Successful,938.06,2026-06-12 22:19:00
PAY020458,O020458,C04992,Cash,Successful,126.18,2026-05-10 00:27:00
PAY020459,O020459,C00647,Credit Card,Refunded,517.2,2026-03-20 02:21:00
PAY020460,O020460,C02039,UPI,Successful,1164.14,2026-06-24 14:10:00
PAY020461,O020461,C04134,Wallet,Successful,969.34,2026-05-09 14:13:00
PAY020462,O020462,C03939,UPI,Successful,631.21,2026-05-25 12:14:00
PAY020463,O020463,C02216,UPI,Refunded,739.75,2026-01-29 11:26:00
PAY020464,O020464,C03357,Cash,Successful,469.34,2026-04-26 12:12:00
PAY020465,O020465,C00103,Debit Card,Successful,422.67,2026-05-30 23:04:00
PAY020466,O020466,C00145,UPI,Successful,224.31,2026-04-24 21:09:00
PAY020467,O020467,C00755,UPI,Successful,1084.29,2026-01-15 22:24:00
PAY020468,O020468,C04058,Debit Card,Successful,1459.5,2026-01-13 21:04:00
PAY020469,O020469,C04462,Debit Card,Refunded,262.63,2026-03-04 19:21:00
PAY020470,O020470,C01831,UPI,Successful,868.75,2026-04-15 22:27:00
PAY020471,O020471,C03710,Credit Card,Successful,360.7,2026-05-26 13:07:00
PAY020472,O020472,C00083,UPI,Successful,1313.61,2026-05-16 17:04:00
PAY020473,O020473,C01312,Cash,Successful,1421.04,2026-01-05 20:08:00
PAY020474,O020474,C03340,Wallet,Refunded,82.2,2026-02-21 21:01:00
PAY020475,O020475,C03695,Credit Card,Successful,217.06,2026-06-02 01:01:00
PAY020476,O020476,C03932,UPI,Successful,807.93,2026-03-16 19:19:00
PAY020477,O020477,C03448,Wallet,Successful,318.16,2026-01-04 22:30:00
PAY020478,O020478,C03669,Wallet,Successful,628.09,2026-05-20 21:09:00
PAY020479,O020479,C01616,Credit Card,Successful,322.68,2026-04-13 19:19:00
PAY020480,O020480,C04247,UPI,Refunded,295.45,2026-01-25 18:26:00
PAY020481,O020481,C02804,Wallet,Successful,288.76,2026-03-29 22:06:00
PAY020482,O020482,C04826,UPI,Successful,393.51,2026-01-10 13:17:00
PAY020483,O020483,C02063,Cash,Successful,152.93,2026-06-13 22:05:00
PAY020484,O020484,C04197,Credit Card,Successful,326.5,2026-02-12 21:10:00
PAY020485,O020485,C00780,Debit Card,Successful,273.93,2026-05-31 22:13:00
PAY020486,O020486,C01059,Wallet,Refunded,681.13,2026-05-17 20:27:00
PAY020487,O020487,C02399,Credit Card,Failed,0.0,2026-03-27 07:18:00
PAY020488,O020488,C03005,Wallet,Successful,279.8,2026-01-30 21:01:00
PAY020489,O020489,C02331,Debit Card,Successful,563.23,2026-06-11 19:03:00
PAY020490,O020490,C04733,UPI,Successful,267.43,2026-02-08 06:00:00
PAY020491,O020491,C01760,Credit Card,Successful,321.42,2026-02-02 19:29:00
PAY020492,O020492,C04621,UPI,Successful,376.77,2026-02-09 13:04:00
PAY020493,O020493,C04261,Debit Card,Successful,243.99,2026-02-22 18:13:00
PAY020494,O020494,C00428,Credit Card,Successful,1200.95,2026-03-12 18:16:00
PAY020495,O020495,C03877,Credit Card,Successful,757.93,2026-06-29 02:15:00
PAY020496,O020496,C02491,Credit Card,Successful,700.75,2026-05-01 10:04:00
PAY020497,O020497,C02117,Credit Card,Successful,291.88,2026-01-16 01:19:00
PAY020498,O020498,C02322,Debit Card,Successful,1040.29,2026-01-15 01:12:00
PAY020499,O020499,C00560,Wallet,Successful,582.36,2026-01-11 19:26:00
PAY020500,O020500,C04945,Debit Card,Successful,648.84,2026-03-26 04:25:00
PAY020501,O020501,C01386,Debit Card,Successful,174.75,2026-03-14 02:19:00
PAY020502,O020502,C02618,Wallet,Successful,1035.4,2026-06-06 22:04:00
PAY020503,O020503,C01955,Credit Card,Successful,222.45,2026-03-11 22:10:00
PAY020504,O020504,C00590,Credit Card,Successful,158.06,2026-03-20 20:07:00
PAY020505,O020505,C00499,Credit Card,Successful,988.4,2026-04-26 00:13:00
PAY020506,O020506,C02823,Credit Card,Successful,427.13,2026-05-24 12:06:00
PAY020507,O020507,C01530,UPI,Refunded,584.73,2026-05-27 19:02:00
PAY020508,O020508,C01639,Debit Card,Successful,842.93,2026-05-13 10:21:00
PAY020509,O020509,C01133,UPI,Failed,0.0,2026-03-30 18:27:00
PAY020510,O020510,C04484,Wallet,Successful,680.96,2026-06-20 06:30:00
PAY020511,O020511,C00416,UPI,Successful,1000.28,2026-03-17 19:01:00
PAY020512,O020512,C04997,UPI,Successful,178.64,2026-03-21 22:20:00
PAY020513,O020513,C01592,Credit Card,Failed,0.0,2026-06-04 20:10:00
PAY020514,O020514,C04408,UPI,Successful,284.6,2026-03-03 12:23:00
PAY020515,O020515,C03884,Credit Card,Successful,464.38,2026-03-13 03:18:00
PAY020516,O020516,C01608,UPI,Successful,800.94,2026-02-09 04:02:00
PAY020517,O020517,C03725,UPI,Successful,405.26,2026-01-04 03:19:00
PAY020518,O020518,C01716,Credit Card,Successful,112.32,2026-05-13 21:25:00
PAY020519,O020519,C00203,Credit Card,Successful,277.49,2026-01-05 19:29:00
PAY020520,O020520,C03855,Credit Card,Successful,705.18,2026-04-05 22:29:00
PAY020521,O020521,C03960,Debit Card,Successful,808.7,2026-06-26 20:04:00
PAY020522,O020522,C00110,UPI,Refunded,202.19,2026-04-19 18:25:00
PAY020523,O020523,C04178,Wallet,Successful,324.15,2026-01-06 08:30:00
PAY020524,O020524,C00769,Credit Card,Successful,342.43,2026-05-06 07:14:00
PAY020525,O020525,C00139,Credit Card,Successful,228.78,2026-05-19 09:08:00
PAY020526,O020526,C00221,UPI,Successful,922.61,2026-03-01 04:25:00
PAY020527,O020527,C00861,Credit Card,Successful,987.28,2026-01-10 01:11:00
PAY020528,O020528,C03928,Wallet,Successful,271.85,2026-02-24 19:01:00
PAY020529,O020529,C02388,UPI,Successful,511.21,2026-01-07 00:23:00
PAY020530,O020530,C02526,UPI,Successful,315.27,2026-03-01 13:01:00
PAY020531,O020531,C01446,Credit Card,Successful,615.64,2026-05-24 01:17:00
PAY020532,O020532,C01610,UPI,Successful,191.06,2026-06-14 19:25:00
PAY020533,O020533,C00199,Debit Card,Successful,590.15,2026-03-16 21:23:00
PAY020534,O020534,C02864,Debit Card,Refunded,363.4,2026-06-15 14:22:00
PAY020535,O020535,C01161,Wallet,Successful,453.97,2026-06-05 20:05:00
PAY020536,O020536,C01370,Wallet,Successful,349.68,2026-03-24 18:04:00
PAY020537,O020537,C03572,Debit Card,Successful,181.36,2026-06-12 09:27:00
PAY020538,O020538,C02223,Debit Card,Successful,366.48,2026-04-04 02:14:00
PAY020539,O020539,C00489,UPI,Successful,463.87,2026-05-03 23:18:00
PAY020540,O020540,C03541,Debit Card,Successful,829.65,2026-01-02 13:05:00
PAY020541,O020541,C02868,Cash,Successful,85.37,2026-04-26 14:19:00
PAY020542,O020542,C02428,UPI,Successful,701.1,2026-04-29 21:15:00
PAY020543,O020543,C01878,Credit Card,Successful,234.51,2026-02-27 17:06:00
PAY020544,O020544,C04538,UPI,Successful,1298.12,2026-05-30 22:27:00
PAY020545,O020545,C00865,Credit Card,Refunded,706.71,2026-02-14 17:16:00
PAY020546,O020546,C02181,Credit Card,Successful,493.54,2026-04-15 20:05:00
PAY020547,O020547,C03029,Credit Card,Successful,174.4,2026-04-02 19:01:00
PAY020548,O020548,C03099,UPI,Successful,300.52,2026-03-26 06:11:00
PAY020549,O020549,C03329,UPI,Successful,506.22,2026-01-04 18:18:00
PAY020550,O020550,C03635,UPI,Successful,165.66,2026-06-25 11:23:00
PAY020551,O020551,C00656,Cash,Successful,505.27,2026-05-15 22:20:00
PAY020552,O020552,C01380,Debit Card,Refunded,739.63,2026-01-05 07:00:00
PAY020553,O020553,C00236,Debit Card,Successful,1036.49,2026-03-08 14:12:00
PAY020554,O020554,C00989,UPI,Failed,0.0,2026-03-01 22:20:00
PAY020555,O020555,C01383,Debit Card,Refunded,784.79,2026-03-03 19:04:00
PAY020556,O020556,C00815,Debit Card,Successful,984.35,2026-04-08 19:29:00
PAY020557,O020557,C02967,Credit Card,Successful,568.15,2026-01-03 20:25:00
PAY020558,O020558,C01690,Wallet,Successful,315.04,2026-02-04 01:01:00
PAY020559,O020559,C03801,Wallet,Successful,595.32,2026-01-30 16:23:00
PAY020560,O020560,C02487,UPI,Successful,179.26,2026-02-16 03:27:00
PAY020561,O020561,C01666,UPI,Successful,765.25,2026-06-04 01:13:00
PAY020562,O020562,C02636,UPI,Successful,412.01,2026-01-08 20:00:00
PAY020563,O020563,C03987,Cash,Successful,120.55,2026-02-22 06:22:00
PAY020564,O020564,C01824,UPI,Refunded,1329.79,2026-06-14 21:18:00
PAY020565,O020565,C04089,Credit Card,Successful,857.91,2026-05-30 22:16:00
PAY020566,O020566,C00611,UPI,Successful,1173.99,2026-04-20 09:14:00
PAY020567,O020567,C01336,Debit Card,Successful,585.85,2026-02-15 15:08:00
PAY020568,O020568,C03869,Wallet,Successful,1274.53,2026-04-29 22:19:00
PAY020569,O020569,C04326,Credit Card,Successful,339.31,2026-05-27 01:25:00
PAY020570,O020570,C03693,UPI,Successful,327.39,2026-03-02 08:00:00
PAY020571,O020571,C04436,Credit Card,Successful,530.51,2026-01-10 20:15:00
PAY020572,O020572,C03567,UPI,Successful,911.16,2026-06-28 20:24:00
PAY020573,O020573,C02212,UPI,Successful,288.32,2026-03-07 22:09:00
PAY020574,O020574,C02164,UPI,Successful,338.29,2026-06-02 22:18:00
PAY020575,O020575,C00071,Credit Card,Successful,1031.9,2026-02-05 20:03:00
PAY020576,O020576,C01750,Debit Card,Successful,508.34,2026-06-05 02:26:00
PAY020577,O020577,C04946,Debit Card,Failed,0.0,2026-06-18 14:13:00
PAY020578,O020578,C00342,Credit Card,Successful,991.31,2026-04-20 19:24:00
PAY020579,O020579,C04684,UPI,Successful,578.23,2026-05-29 21:05:00
PAY020580,O020580,C02827,Cash,Successful,1104.81,2026-06-09 09:15:00
PAY020581,O020581,C03832,Credit Card,Refunded,694.27,2026-05-31 22:24:00
PAY020582,O020582,C02380,UPI,Successful,1269.15,2026-06-19 23:03:00
PAY020583,O020583,C03870,UPI,Successful,203.19,2026-02-16 15:11:00
PAY020584,O020584,C04203,UPI,Successful,274.95,2026-01-22 19:14:00
PAY020585,O020585,C03274,Wallet,Successful,596.11,2026-06-08 09:24:00
PAY020586,O020586,C02440,Debit Card,Successful,312.86,2026-06-27 23:08:00
PAY020587,O020587,C04326,UPI,Successful,807.8,2026-01-30 13:04:00
PAY020588,O020588,C02068,Debit Card,Successful,1059.31,2026-05-08 22:03:00
PAY020589,O020589,C03540,Debit Card,Successful,831.5,2026-04-09 22:21:00
PAY020590,O020590,C04748,Credit Card,Successful,1544.44,2026-02-12 20:20:00
PAY020591,O020591,C00472,UPI,Successful,406.42,2026-05-10 01:15:00
PAY020592,O020592,C03766,UPI,Successful,660.25,2026-04-29 19:28:00
PAY020593,O020593,C04170,Wallet,Successful,563.04,2026-03-17 08:16:00
PAY020594,O020594,C00654,UPI,Successful,117.72,2026-01-03 23:19:00
PAY020595,O020595,C00462,Credit Card,Successful,130.84,2026-05-31 05:08:00
PAY020596,O020596,C01174,Debit Card,Successful,548.27,2026-02-10 06:04:00
PAY020597,O020597,C01668,UPI,Successful,628.33,2026-05-06 12:26:00
PAY020598,O020598,C03746,Cash,Successful,210.05,2026-06-30 18:03:00
PAY020599,O020599,C03322,Credit Card,Successful,296.5,2026-06-18 19:21:00
PAY020600,O020600,C00640,Credit Card,Successful,415.27,2026-03-29 16:09:00
PAY020601,O020601,C04370,Debit Card,Successful,396.1,2026-01-16 14:17:00
PAY020602,O020602,C00482,Debit Card,Successful,1580.48,2026-06-11 21:26:00
PAY020603,O020603,C00082,Wallet,Successful,525.16,2026-01-03 12:00:00
PAY020604,O020604,C03304,Cash,Successful,604.6,2026-02-27 05:10:00
PAY020605,O020605,C04127,Credit Card,Successful,1471.64,2026-05-12 23:30:00
PAY020606,O020606,C02794,Cash,Failed,0.0,2026-05-23 21:14:00
PAY020607,O020607,C01108,Debit Card,Successful,188.27,2026-04-15 06:25:00
PAY020608,O020608,C03786,UPI,Successful,421.25,2026-02-28 18:21:00
PAY020609,O020609,C00251,Credit Card,Failed,0.0,2026-01-21 22:03:00
PAY020610,O020610,C02435,UPI,Successful,263.22,2026-03-31 14:16:00
PAY020611,O020611,C01621,Credit Card,Successful,329.07,2026-04-21 16:21:00
PAY020612,O020612,C01719,Cash,Successful,603.53,2026-06-27 11:13:00
PAY020613,O020613,C00266,Debit Card,Successful,713.03,2026-06-26 21:02:00
PAY020614,O020614,C00022,UPI,Successful,895.46,2026-05-29 05:20:00
PAY020615,O020615,C02124,Credit Card,Successful,673.37,2026-01-22 04:17:00
PAY020616,O020616,C01511,Wallet,Failed,0.0,2026-06-17 02:20:00
PAY020617,O020617,C03853,Credit Card,Successful,620.63,2026-03-21 18:13:00
PAY020618,O020618,C04776,Credit Card,Successful,255.98,2026-01-16 14:18:00
PAY020619,O020619,C02939,Debit Card,Successful,452.74,2026-05-08 01:04:00
PAY020620,O020620,C03423,Debit Card,Successful,965.46,2026-05-10 15:04:00
PAY020621,O020621,C00240,UPI,Successful,637.21,2026-01-19 20:21:00
PAY020622,O020622,C00051,UPI,Successful,279.93,2026-01-12 00:17:00
PAY020623,O020623,C03008,Debit Card,Successful,465.27,2026-06-23 14:01:00
PAY020624,O020624,C00476,UPI,Successful,185.82,2026-05-02 13:30:00
PAY020625,O020625,C02005,Wallet,Failed,0.0,2026-02-17 06:26:00
PAY020626,O020626,C04990,Debit Card,Successful,212.51,2026-04-04 07:14:00
PAY020627,O020627,C00157,Credit Card,Successful,1604.39,2026-04-27 07:29:00
PAY020628,O020628,C04762,Debit Card,Refunded,489.12,2026-03-28 06:12:00
PAY020629,O020629,C02784,Cash,Successful,865.99,2026-02-07 18:26:00
PAY020630,O020630,C02020,UPI,Successful,246.0,2026-01-13 02:22:00
PAY020631,O020631,C01687,UPI,Successful,174.75,2026-05-29 17:18:00
PAY020632,O020632,C04171,Credit Card,Successful,634.19,2026-04-20 11:20:00
PAY020633,O020633,C03859,Debit Card,Successful,288.97,2026-01-08 02:19:00
PAY020634,O020634,C02415,UPI,Failed,0.0,2026-06-01 04:18:00
PAY020635,O020635,C02804,Debit Card,Successful,164.95,2026-03-31 00:19:00
PAY020636,O020636,C03250,UPI,Failed,0.0,2026-03-22 22:08:00
PAY020637,O020637,C02156,Wallet,Successful,402.04,2026-01-06 18:05:00
PAY020638,O020638,C01827,Credit Card,Successful,568.11,2026-06-16 00:26:00
PAY020639,O020639,C03758,UPI,Successful,640.58,2026-01-26 12:21:00
PAY020640,O020640,C00093,UPI,Successful,328.21,2026-04-26 09:20:00
PAY020641,O020641,C04277,Cash,Successful,330.6,2026-01-24 20:09:00
PAY020642,O020642,C00671,Credit Card,Successful,211.87,2026-05-10 18:09:00
PAY020643,O020643,C02144,Cash,Successful,794.79,2026-04-26 05:20:00
PAY020644,O020644,C00232,Debit Card,Successful,181.06,2026-01-14 01:02:00
PAY020645,O020645,C03990,UPI,Successful,928.25,2026-02-02 11:26:00
PAY020646,O020646,C01603,Credit Card,Failed,0.0,2026-05-19 03:00:00
PAY020647,O020647,C02952,Credit Card,Failed,0.0,2026-06-11 22:14:00
PAY020648,O020648,C01773,UPI,Failed,0.0,2026-03-08 15:26:00
PAY020649,O020649,C02067,Credit Card,Failed,0.0,2026-03-23 18:10:00
PAY020650,O020650,C01311,UPI,Successful,1029.74,2026-02-20 11:03:00
PAY020651,O020651,C00159,UPI,Successful,575.08,2026-06-25 19:24:00
PAY020652,O020652,C03779,UPI,Successful,528.43,2026-02-28 04:17:00
PAY020653,O020653,C01587,Credit Card,Successful,1723.23,2026-01-15 20:02:00
PAY020654,O020654,C00378,Credit Card,Successful,319.07,2026-02-13 10:25:00
PAY020655,O020655,C03296,Wallet,Successful,669.67,2026-03-29 00:08:00
PAY020656,O020656,C00714,UPI,Successful,247.28,2026-03-04 15:20:00
PAY020657,O020657,C04188,Wallet,Successful,620.78,2026-03-28 22:23:00
PAY020658,O020658,C02224,Cash,Successful,792.35,2026-04-30 10:27:00
PAY020659,O020659,C04072,Credit Card,Successful,164.38,2026-02-26 20:04:00
PAY020660,O020660,C02783,UPI,Successful,650.76,2026-03-25 22:10:00
PAY020661,O020661,C00738,UPI,Successful,249.8,2026-05-29 21:23:00
PAY020662,O020662,C02501,Debit Card,Successful,1985.23,2026-06-13 21:22:00
PAY020663,O020663,C03147,Credit Card,Successful,666.25,2026-05-16 14:16:00
PAY020664,O020664,C01864,UPI,Successful,293.35,2026-01-25 21:26:00
PAY020665,O020665,C00492,UPI,Refunded,698.46,2026-04-30 02:10:00
PAY020666,O020666,C03005,UPI,Successful,326.43,2026-06-15 20:01:00
PAY020667,O020667,C03614,Debit Card,Successful,257.99,2026-05-17 16:28:00
PAY020668,O020668,C01530,UPI,Refunded,231.78,2026-01-17 15:00:00
PAY020669,O020669,C00946,UPI,Successful,136.1,2026-04-23 18:08:00
PAY020670,O020670,C03641,UPI,Successful,99.1,2026-02-17 21:13:00
PAY020671,O020671,C00702,Wallet,Successful,1030.56,2026-06-26 18:30:00
PAY020672,O020672,C03957,UPI,Successful,491.69,2026-03-21 14:14:00
PAY020673,O020673,C02485,UPI,Successful,173.75,2026-01-27 18:09:00
PAY020674,O020674,C02756,UPI,Successful,293.69,2026-03-08 07:00:00
PAY020675,O020675,C03269,UPI,Successful,436.29,2026-02-18 23:06:00
PAY020676,O020676,C03103,UPI,Successful,649.92,2026-05-30 18:16:00
PAY020677,O020677,C01868,Credit Card,Successful,821.6,2026-04-26 19:25:00
PAY020678,O020678,C04126,UPI,Successful,483.14,2026-02-19 18:28:00
PAY020679,O020679,C03806,UPI,Successful,469.15,2026-05-24 20:15:00
PAY020680,O020680,C03034,Credit Card,Successful,315.98,2026-01-28 18:27:00
PAY020681,O020681,C04780,Wallet,Successful,472.99,2026-02-07 16:21:00
PAY020682,O020682,C00390,Cash,Successful,881.5,2026-01-18 21:05:00
PAY020683,O020683,C01244,UPI,Successful,881.41,2026-04-18 05:15:00
PAY020684,O020684,C03348,UPI,Successful,614.44,2026-01-09 11:26:00
PAY020685,O020685,C00012,Debit Card,Successful,700.4,2026-05-08 15:19:00
PAY020686,O020686,C01517,UPI,Refunded,437.35,2026-02-07 08:29:00
PAY020687,O020687,C01621,UPI,Successful,596.78,2026-04-29 19:22:00
PAY020688,O020688,C01758,UPI,Successful,611.13,2026-04-22 19:03:00
PAY020689,O020689,C00049,UPI,Successful,621.4,2026-01-24 16:08:00
PAY020690,O020690,C01716,Credit Card,Failed,0.0,2026-01-09 12:18:00
PAY020691,O020691,C00261,UPI,Successful,449.1,2026-01-08 12:18:00
PAY020692,O020692,C00320,Cash,Successful,1230.29,2026-01-26 22:06:00
PAY020693,O020693,C04282,UPI,Successful,860.69,2026-04-08 17:14:00
PAY020694,O020694,C02277,UPI,Failed,0.0,2026-04-11 09:09:00
PAY020695,O020695,C01928,Credit Card,Successful,1255.96,2026-02-26 17:06:00
PAY020696,O020696,C02833,Credit Card,Successful,149.44,2026-01-11 12:28:00
PAY020697,O020697,C04117,Credit Card,Refunded,256.89,2026-05-10 07:23:00
PAY020698,O020698,C00016,Wallet,Successful,740.65,2026-01-31 02:06:00
PAY020699,O020699,C02528,UPI,Successful,979.89,2026-05-10 02:00:00
PAY020700,O020700,C03867,Debit Card,Successful,1565.33,2026-01-31 18:06:00
PAY020701,O020701,C04102,Wallet,Successful,418.06,2026-01-21 19:01:00
PAY020702,O020702,C02346,UPI,Successful,673.89,2026-05-31 23:30:00
PAY020703,O020703,C00941,Credit Card,Successful,490.97,2026-04-25 08:24:00
PAY020704,O020704,C00259,Credit Card,Successful,467.55,2026-01-13 08:10:00
PAY020705,O020705,C01064,Wallet,Successful,1063.72,2026-01-16 19:13:00
PAY020706,O020706,C00276,UPI,Successful,180.9,2026-02-07 11:02:00
PAY020707,O020707,C02792,Debit Card,Successful,314.78,2026-04-17 00:07:00
PAY020708,O020708,C02567,Wallet,Successful,561.17,2026-06-11 23:17:00
PAY020709,O020709,C04923,UPI,Successful,291.45,2026-06-28 01:23:00
PAY020710,O020710,C01931,UPI,Successful,605.04,2026-02-17 22:03:00
PAY020711,O020711,C03583,Debit Card,Successful,276.27,2026-05-05 15:15:00
PAY020712,O020712,C01332,UPI,Successful,596.29,2026-06-04 21:11:00
PAY020713,O020713,C01557,UPI,Successful,305.21,2026-02-06 20:08:00
PAY020714,O020714,C00480,Debit Card,Successful,453.29,2026-03-27 14:29:00
PAY020715,O020715,C04510,UPI,Successful,336.8,2026-06-19 13:15:00
PAY020716,O020716,C03047,Credit Card,Successful,1158.64,2026-03-21 13:28:00
PAY020717,O020717,C03595,Credit Card,Successful,613.29,2026-04-20 12:15:00
PAY020718,O020718,C01489,Cash,Successful,174.96,2026-03-22 19:28:00
PAY020719,O020719,C02825,UPI,Successful,1001.2,2026-04-12 11:06:00
PAY020720,O020720,C02093,Credit Card,Successful,881.09,2026-06-19 20:16:00
PAY020721,O020721,C00830,Credit Card,Successful,342.58,2026-01-13 13:00:00
PAY020722,O020722,C04371,UPI,Successful,570.06,2026-02-10 14:26:00
PAY020723,O020723,C01935,Wallet,Failed,0.0,2026-03-30 22:26:00
PAY020724,O020724,C02701,UPI,Successful,279.31,2026-02-13 06:20:00
PAY020725,O020725,C00144,UPI,Successful,387.65,2026-04-11 20:05:00
PAY020726,O020726,C04931,Debit Card,Refunded,307.99,2026-01-28 14:06:00
PAY020727,O020727,C02805,Wallet,Successful,1715.0,2026-05-17 12:19:00
PAY020728,O020728,C01887,Credit Card,Successful,510.91,2026-04-17 14:19:00
PAY020729,O020729,C02595,UPI,Successful,1461.46,2026-03-14 16:22:00
PAY020730,O020730,C00784,Credit Card,Successful,271.39,2026-05-16 11:07:00
PAY020731,O020731,C04274,UPI,Successful,214.47,2026-06-01 07:18:00
PAY020732,O020732,C02830,UPI,Successful,1268.09,2026-06-26 17:26:00
PAY020733,O020733,C02199,UPI,Successful,512.56,2026-06-13 20:27:00
PAY020734,O020734,C00611,Credit Card,Successful,355.7,2026-06-23 22:25:00
PAY020735,O020735,C03519,Wallet,Refunded,940.85,2026-05-10 21:28:00
PAY020736,O020736,C00541,Wallet,Failed,0.0,2026-01-26 03:17:00
PAY020737,O020737,C02198,UPI,Successful,337.18,2026-01-03 19:21:00
PAY020738,O020738,C02310,UPI,Successful,251.99,2026-03-23 11:27:00
PAY020739,O020739,C00413,UPI,Successful,763.74,2026-05-07 23:19:00
PAY020740,O020740,C01784,UPI,Failed,0.0,2026-03-01 05:26:00
PAY020741,O020741,C04588,UPI,Successful,272.45,2026-05-08 22:18:00
PAY020742,O020742,C01728,Debit Card,Successful,385.4,2026-02-14 04:05:00
