customer_id,total_orders,avg_order_value,total_spending,weekend_orders,late_night_orders,ordering_frequency,avg_rating_given,cluster,segment_name
C02728,14,412.7721428571428,5778.81,2,3,2.333333333333333,3.2857142857142856,1,Highly Engaged / High-Value Customers
C02729,8,674.9925,5399.94,1,1,2.0,3.5,0,Occasional / Lower-Engagement Customers
C02730,9,937.0866666666668,8433.78,3,3,1.8,4.0,1,Highly Engaged / High-Value Customers
C02731,2,1123.015,2246.03,0,1,1.0,5.0,0,Occasional / Lower-Engagement Customers
C02732,8,552.9087499999999,4423.27,4,1,1.6,4.0,0,Occasional / Lower-Engagement Customers
C02733,6,430.24,2581.44,2,1,1.5,4.5,0,Occasional / Lower-Engagement Customers
C02734,10,479.229,4792.29,5,1,2.0,3.4,0,Occasional / Lower-Engagement Customers
C02735,9,429.57444444444445,3866.17,2,0,1.5,4.4,0,Occasional / Lower-Engagement Customers
C02736,11,481.2536363636364,5293.79,5,1,2.2,4.111111111111111,1,Highly Engaged / High-Value Customers
C02737,6,695.16,4170.96,2,1,1.5,3.5,0,Occasional / Lower-Engagement Customers
C02738,3,479.8033333333333,1439.41,1,0,1.0,4.5,0,Occasional / Lower-Engagement Customers
C02739,5,394.086,1970.43,1,1,1.6666666666666667,3.75,0,Occasional / Lower-Engagement Customers
C02740,15,662.938,9944.07,5,2,3.0,4.181818181818182,1,Highly Engaged / High-Value Customers
C02741,6,358.2866666666667,2149.7200000000003,3,2,1.2,4.166666666666667,0,Occasional / Lower-Engagement Customers
C02742,8,399.82,3198.56,1,2,2.6666666666666665,4.5,0,Occasional / Lower-Engagement Customers
C02743,13,500.7230769230769,6509.4,3,1,2.6,3.8,1,Highly Engaged / High-Value Customers
C02744,14,665.8735714285714,9322.23,5,3,2.333333333333333,4.333333333333333,1,Highly Engaged / High-Value Customers
C02745,13,470.7076923076923,6119.2,3,2,2.6,4.5,1,Highly Engaged / High-Value Customers
C02746,7,359.1528571428571,2514.07,6,2,3.5,3.4,1,Highly Engaged / High-Value Customers
C02747,9,668.4266666666667,6015.84,4,2,1.8,2.5,0,Occasional / Lower-Engagement Customers
C02748,8,607.02625,4856.21,4,3,2.0,3.857142857142857,0,Occasional / Lower-Engagement Customers
C02749,13,440.36307692307696,5724.72,4,3,2.1666666666666665,4.4,1,Highly Engaged / High-Value Customers
C02750,9,561.6755555555555,5055.08,3,2,2.25,4.2,0,Occasional / Lower-Engagement Customers
C02751,6,322.0083333333333,1932.05,4,3,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02752,13,378.59,4921.67,3,1,2.1666666666666665,4.0,1,Highly Engaged / High-Value Customers
C02753,7,471.2857142857143,3299.0,2,2,1.75,3.2,0,Occasional / Lower-Engagement Customers
C02754,7,437.85857142857145,3065.01,4,1,1.75,4.0,0,Occasional / Lower-Engagement Customers
C02755,12,611.3883333333333,7336.66,5,3,3.0,3.888888888888889,1,Highly Engaged / High-Value Customers
C02756,12,545.3275,6543.93,6,1,2.4,3.571428571428572,1,Highly Engaged / High-Value Customers
C02757,6,731.1150000000001,4386.6900000000005,3,3,1.2,4.5,0,Occasional / Lower-Engagement Customers
C02758,4,647.72,2590.88,2,1,2.0,4.5,0,Occasional / Lower-Engagement Customers
C02759,5,364.122,1820.61,2,0,1.6666666666666667,4.5,0,Occasional / Lower-Engagement Customers
C02760,12,416.9466666666667,5003.360000000001,5,1,2.4,3.7,1,Highly Engaged / High-Value Customers
C02761,11,882.6909090909091,9709.6,4,1,2.2,4.166666666666667,1,Highly Engaged / High-Value Customers
C02762,6,467.4683333333333,2804.81,2,0,1.5,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02763,10,731.6800000000001,7316.8,3,5,2.5,4.571428571428571,1,Highly Engaged / High-Value Customers
C02764,4,666.1075000000001,2664.4300000000003,0,1,1.3333333333333333,5.0,0,Occasional / Lower-Engagement Customers
C02765,6,750.2533333333334,4501.52,3,2,1.5,3.8,0,Occasional / Lower-Engagement Customers
C02766,8,645.09875,5160.79,3,0,2.0,3.5,0,Occasional / Lower-Engagement Customers
C02767,8,611.09,4888.72,5,0,2.6666666666666665,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02768,6,423.68666666666667,2542.12,1,1,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02769,14,535.9678571428572,7503.55,6,0,2.8,3.875,1,Highly Engaged / High-Value Customers
C02770,8,413.6375,3309.1,1,1,2.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02771,12,822.0958333333333,9865.15,6,2,2.4,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02772,11,691.4418181818181,7605.86,2,2,1.8333333333333333,4.166666666666667,1,Highly Engaged / High-Value Customers
C02773,12,557.9841666666667,6695.81,5,2,2.0,4.125,1,Highly Engaged / High-Value Customers
C02774,14,628.1021428571429,8793.43,4,4,3.5,4.25,1,Highly Engaged / High-Value Customers
C02775,9,553.3944444444445,4980.55,2,1,1.8,4.6,0,Occasional / Lower-Engagement Customers
C02776,7,533.2771428571428,3732.94,0,2,2.333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C02777,7,673.8485714285715,4716.9400000000005,1,0,1.1666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C02778,6,628.7116666666667,3772.27,3,3,1.5,4.5,0,Occasional / Lower-Engagement Customers
C02779,8,417.51875,3340.15,1,6,2.6666666666666665,4.4,0,Occasional / Lower-Engagement Customers
C02780,13,506.0646153846154,6578.84,4,1,2.6,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02781,9,512.6955555555555,4614.26,3,2,2.25,3.0,0,Occasional / Lower-Engagement Customers
C02782,11,398.71181818181816,4385.83,4,1,2.75,4.125,1,Highly Engaged / High-Value Customers
C02783,7,567.9885714285714,3975.92,4,4,1.75,4.0,0,Occasional / Lower-Engagement Customers
C02784,14,634.7357142857143,8886.3,8,4,2.333333333333333,4.428571428571429,1,Highly Engaged / High-Value Customers
C02785,7,862.8071428571428,6039.65,2,1,1.4,3.333333333333333,0,Occasional / Lower-Engagement Customers
C02786,10,399.619,3996.19,2,2,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02787,10,741.954,7419.54,3,3,2.0,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02788,2,357.675,715.35,0,0,1.0,4.0,0,Occasional / Lower-Engagement Customers
C02789,9,747.021111111111,6723.19,3,0,2.25,4.125,0,Occasional / Lower-Engagement Customers
C02790,13,547.1007692307692,7112.31,6,2,2.6,4.6,1,Highly Engaged / High-Value Customers
C02791,11,581.8154545454545,6399.969999999999,4,2,1.8333333333333333,2.8,1,Highly Engaged / High-Value Customers
C02792,5,532.0,2660.0,1,2,2.5,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02793,11,505.4654545454545,5560.12,3,3,1.8333333333333333,4.428571428571429,1,Highly Engaged / High-Value Customers
C02794,10,611.228,6112.28,2,3,2.5,3.5,1,Highly Engaged / High-Value Customers
C02795,7,397.8614285714286,2785.03,5,1,1.4,3.8,0,Occasional / Lower-Engagement Customers
C02796,8,531.46875,4251.75,5,2,2.0,3.2,0,Occasional / Lower-Engagement Customers
C02797,13,519.8661538461539,6758.26,7,0,2.1666666666666665,4.0,1,Highly Engaged / High-Value Customers
C02798,9,532.49,4792.41,3,1,1.8,4.25,0,Occasional / Lower-Engagement Customers
C02799,9,725.9333333333333,6533.4,5,4,1.8,4.166666666666667,1,Highly Engaged / High-Value Customers
C02800,6,695.5949999999999,4173.57,4,3,1.5,4.0,0,Occasional / Lower-Engagement Customers
C02801,11,322.00636363636363,3542.07,4,2,2.2,4.0,0,Occasional / Lower-Engagement Customers
C02802,6,716.5966666666667,4299.58,3,0,2.0,4.75,0,Occasional / Lower-Engagement Customers
C02803,8,370.615,2964.92,3,3,1.3333333333333333,3.375,0,Occasional / Lower-Engagement Customers
C02804,14,398.86785714285713,5584.15,5,6,2.8,4.111111111111111,1,Highly Engaged / High-Value Customers
C02805,6,706.415,4238.49,4,3,1.2,4.0,0,Occasional / Lower-Engagement Customers
C02806,7,510.98,3576.86,2,1,1.75,3.25,0,Occasional / Lower-Engagement Customers
C02807,11,748.7963636363637,8236.76,3,2,2.2,3.888888888888889,1,Highly Engaged / High-Value Customers
C02808,10,704.2149999999999,7042.15,5,6,2.0,3.8333333333333335,1,Highly Engaged / High-Value Customers
C02809,11,586.0590909090909,6446.65,2,4,2.2,4.142857142857143,1,Highly Engaged / High-Value Customers
C02810,10,494.0220000000001,4940.22,4,1,2.0,5.0,0,Occasional / Lower-Engagement Customers
C02811,10,418.476,4184.76,8,3,2.0,4.625,1,Highly Engaged / High-Value Customers
C02812,10,564.059,5640.59,3,3,2.0,3.1666666666666665,1,Highly Engaged / High-Value Customers
C02813,12,392.3158333333333,4707.79,6,4,2.0,3.8,1,Highly Engaged / High-Value Customers
C02814,12,408.31666666666666,4899.8,5,0,2.4,3.4,1,Highly Engaged / High-Value Customers
C02815,4,957.2825,3829.13,1,0,1.3333333333333333,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02816,14,850.9914285714286,11913.88,6,5,2.8,4.6,1,Highly Engaged / High-Value Customers
C02817,15,682.4186666666667,10236.28,6,5,3.75,4.0,1,Highly Engaged / High-Value Customers
C02818,10,587.601,5876.01,4,1,1.6666666666666667,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C02819,11,445.53,4900.83,6,0,1.8333333333333333,4.5,0,Occasional / Lower-Engagement Customers
C02820,16,650.97375,10415.58,4,2,2.6666666666666665,3.5,1,Highly Engaged / High-Value Customers
C02821,9,399.54333333333335,3595.8900000000003,3,4,3.0,4.0,1,Highly Engaged / High-Value Customers
C02822,10,666.204,6662.04,3,2,2.5,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02823,11,540.2654545454545,5942.92,6,3,2.75,3.857142857142857,1,Highly Engaged / High-Value Customers
C02824,9,467.4966666666666,4207.47,4,2,3.0,4.166666666666667,1,Highly Engaged / High-Value Customers
C02825,13,538.9123076923076,7005.86,5,2,2.6,3.625,1,Highly Engaged / High-Value Customers
C02826,7,728.147142857143,5097.030000000001,1,2,1.1666666666666667,4.0,0,Occasional / Lower-Engagement Customers
C02827,6,635.0266666666666,3810.16,5,1,1.2,2.333333333333333,0,Occasional / Lower-Engagement Customers
C02828,5,629.604,3148.02,1,1,1.25,4.0,0,Occasional / Lower-Engagement Customers
C02829,14,462.1028571428572,6469.4400000000005,5,4,2.333333333333333,4.625,1,Highly Engaged / High-Value Customers
C02830,10,675.856,6758.56,3,1,2.0,3.1666666666666665,1,Highly Engaged / High-Value Customers
C02831,10,365.901,3659.01,3,4,1.6666666666666667,3.7142857142857135,0,Occasional / Lower-Engagement Customers
C02832,14,556.0035714285715,7784.05,5,5,2.333333333333333,3.4,1,Highly Engaged / High-Value Customers
C02833,7,475.4814285714286,3328.37,4,2,1.75,3.5,0,Occasional / Lower-Engagement Customers
C02834,8,464.95875,3719.67,4,1,2.0,3.5,0,Occasional / Lower-Engagement Customers
C02835,4,590.1475,2360.59,2,2,1.3333333333333333,5.0,0,Occasional / Lower-Engagement Customers
C02836,5,853.93,4269.65,3,1,1.25,2.0,0,Occasional / Lower-Engagement Customers
C02837,7,501.42,3509.94,3,2,1.75,4.6,0,Occasional / Lower-Engagement Customers
C02838,8,564.17875,4513.43,3,3,1.6,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02839,12,683.3158333333332,8199.789999999999,1,4,2.0,3.6666666666666665,1,Highly Engaged / High-Value Customers
C02840,9,546.6111111111111,4919.5,3,4,1.8,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02841,10,656.444,6564.44,4,2,2.0,3.0,1,Highly Engaged / High-Value Customers
C02842,10,478.263,4782.63,5,3,2.0,4.142857142857143,1,Highly Engaged / High-Value Customers
C02843,7,693.6342857142857,4855.4400000000005,3,0,1.75,3.4,0,Occasional / Lower-Engagement Customers
C02844,15,464.4646666666667,6966.97,6,6,2.5,3.615384615384616,1,Highly Engaged / High-Value Customers
C02845,14,418.81928571428574,5863.47,6,5,2.333333333333333,3.6,1,Highly Engaged / High-Value Customers
C02846,5,702.462,3512.31,2,0,1.6666666666666667,4.5,0,Occasional / Lower-Engagement Customers
C02847,9,649.1433333333333,5842.29,2,1,1.8,4.0,0,Occasional / Lower-Engagement Customers
C02848,13,669.6676923076923,8705.68,6,4,2.1666666666666665,3.857142857142857,1,Highly Engaged / High-Value Customers
C02849,10,604.772,6047.72,1,2,2.0,4.571428571428571,0,Occasional / Lower-Engagement Customers
C02850,10,518.7270000000001,5187.27,3,2,2.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02851,9,338.63,3047.67,5,2,1.8,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02852,6,554.3283333333334,3325.9700000000003,2,2,1.2,3.333333333333333,0,Occasional / Lower-Engagement Customers
C02853,11,679.38,7473.18,3,1,2.2,4.428571428571429,1,Highly Engaged / High-Value Customers
C02854,12,592.4083333333334,7108.900000000001,7,3,2.0,4.111111111111111,1,Highly Engaged / High-Value Customers
C02855,8,760.26,6082.08,5,0,1.3333333333333333,3.25,0,Occasional / Lower-Engagement Customers
C02856,5,673.158,3365.79,1,1,1.25,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02857,12,408.9608333333333,4907.53,6,0,2.0,3.75,1,Highly Engaged / High-Value Customers
C02858,13,522.6476923076923,6794.42,4,1,2.6,4.0,1,Highly Engaged / High-Value Customers
C02859,8,848.27625,6786.21,4,6,2.0,4.0,1,Highly Engaged / High-Value Customers
C02860,16,752.495,12039.92,7,4,3.2,3.375,1,Highly Engaged / High-Value Customers
C02861,13,591.4407692307692,7688.73,5,5,3.25,4.0,1,Highly Engaged / High-Value Customers
C02862,5,686.616,3433.08,0,1,1.25,3.0,0,Occasional / Lower-Engagement Customers
C02863,6,511.8416666666667,3071.05,3,0,1.5,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02864,10,544.14,5441.4,2,4,2.0,3.7142857142857135,1,Highly Engaged / High-Value Customers
C02865,11,624.5463636363637,6870.01,5,2,1.8333333333333333,4.0,1,Highly Engaged / High-Value Customers
C02866,10,450.066,4500.66,3,2,2.0,4.6,0,Occasional / Lower-Engagement Customers
C02867,12,668.9441666666667,8027.33,4,5,2.4,3.7777777777777777,1,Highly Engaged / High-Value Customers
C02868,9,473.5944444444444,4262.349999999999,4,3,1.8,4.25,0,Occasional / Lower-Engagement Customers
C02869,6,532.8666666666667,3197.2,3,1,2.0,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02870,2,506.71,1013.42,1,1,1.0,4.0,0,Occasional / Lower-Engagement Customers
C02871,5,739.582,3697.91,3,1,1.25,3.75,0,Occasional / Lower-Engagement Customers
C02872,14,425.4042857142857,5955.66,2,4,2.8,4.0,1,Highly Engaged / High-Value Customers
C02873,7,470.52857142857147,3293.7000000000003,4,2,1.75,4.0,0,Occasional / Lower-Engagement Customers
C02874,7,694.3771428571428,4860.639999999999,5,1,2.333333333333333,3.2,0,Occasional / Lower-Engagement Customers
C02875,5,437.092,2185.46,2,1,1.25,4.0,0,Occasional / Lower-Engagement Customers
C02876,5,582.8,2914.0,1,1,1.25,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02877,6,570.7566666666667,3424.54,3,1,2.0,4.0,0,Occasional / Lower-Engagement Customers
C02878,5,533.784,2668.92,2,1,1.6666666666666667,3.25,0,Occasional / Lower-Engagement Customers
C02879,12,680.3158333333333,8163.79,8,3,2.4,2.5,1,Highly Engaged / High-Value Customers
C02880,5,642.134,3210.67,3,0,1.25,2.0,0,Occasional / Lower-Engagement Customers
C02881,4,698.8050000000001,2795.2200000000003,2,1,1.0,4.0,0,Occasional / Lower-Engagement Customers
C02882,9,560.57,5045.13,3,2,2.25,3.0,0,Occasional / Lower-Engagement Customers
C02883,8,437.67125,3501.37,2,0,1.6,3.6666666666666665,0,Occasional / Lower-Engagement Customers
C02884,7,648.1914285714286,4537.34,2,0,1.75,3.5,0,Occasional / Lower-Engagement Customers
C02885,12,653.0808333333333,7836.97,3,3,2.0,3.8,1,Highly Engaged / High-Value Customers
C02886,5,265.648,1328.24,3,2,1.25,4.5,0,Occasional / Lower-Engagement Customers
C02887,12,739.12,8869.44,3,1,2.4,3.7142857142857135,1,Highly Engaged / High-Value Customers
C02888,11,522.4536363636363,5746.99,4,7,1.8333333333333333,4.142857142857143,1,Highly Engaged / High-Value Customers
C02889,10,648.639,6486.39,5,1,2.0,4.8,1,Highly Engaged / High-Value Customers
C02890,7,485.1157142857143,3395.81,2,2,2.333333333333333,3.5,0,Occasional / Lower-Engagement Customers
C02891,6,643.6533333333333,3861.92,4,1,1.5,4.2,0,Occasional / Lower-Engagement Customers
C02892,9,454.9088888888889,4094.18,4,1,3.0,4.571428571428571,1,Highly Engaged / High-Value Customers
C02893,12,437.2808333333333,5247.37,6,2,2.4,3.375,1,Highly Engaged / High-Value Customers
C02894,4,471.5275,1886.11,1,2,1.3333333333333333,4.0,0,Occasional / Lower-Engagement Customers
C02895,14,653.6035714285715,9150.45,5,2,2.333333333333333,3.6,1,Highly Engaged / High-Value Customers
C02896,13,570.5215384615384,7416.78,5,3,2.1666666666666665,4.125,1,Highly Engaged / High-Value Customers
C02897,12,463.3025,5559.63,4,2,3.0,3.9,1,Highly Engaged / High-Value Customers
C02898,12,624.3191666666667,7491.83,4,1,3.0,4.0,1,Highly Engaged / High-Value Customers
C02899,10,651.321,6513.21,4,3,2.0,4.0,1,Highly Engaged / High-Value Customers
C02900,11,472.8745454545455,5201.62,4,2,2.75,3.75,1,Highly Engaged / High-Value Customers
C02901,8,464.42125,3715.37,3,2,1.6,3.6,0,Occasional / Lower-Engagement Customers
C02902,11,458.1809090909091,5039.99,7,1,2.2,4.111111111111111,1,Highly Engaged / High-Value Customers
C02903,8,478.76625,3830.13,2,2,1.6,4.0,0,Occasional / Lower-Engagement Customers
C02904,5,376.93,1884.65,2,1,1.6666666666666667,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02905,6,691.8316666666666,4150.99,0,2,1.5,4.666666666666667,0,Occasional / Lower-Engagement Customers
C02906,4,447.5575,1790.23,3,2,1.3333333333333333,3.0,0,Occasional / Lower-Engagement Customers
C02907,7,542.1142857142858,3794.8,3,1,1.4,4.5,0,Occasional / Lower-Engagement Customers
C02908,10,669.088,6690.88,3,2,1.6666666666666667,3.625,0,Occasional / Lower-Engagement Customers
C02909,13,544.9615384615385,7084.5,2,1,2.6,3.7,1,Highly Engaged / High-Value Customers
C02910,9,573.9955555555556,5165.96,4,2,1.8,4.0,0,Occasional / Lower-Engagement Customers
C02911,10,664.515,6645.15,3,3,2.0,4.25,1,Highly Engaged / High-Value Customers
C02912,12,464.03583333333336,5568.43,6,3,2.4,4.142857142857143,1,Highly Engaged / High-Value Customers
C02913,5,309.402,1547.01,2,1,1.25,3.0,0,Occasional / Lower-Engagement Customers
C02914,5,571.054,2855.27,1,2,2.5,3.0,0,Occasional / Lower-Engagement Customers
C02915,15,436.0833333333333,6541.25,6,5,2.5,4.5,1,Highly Engaged / High-Value Customers
C02916,8,881.41,7051.28,2,0,2.6666666666666665,4.333333333333333,1,Highly Engaged / High-Value Customers
C02917,10,495.286,4952.86,3,4,2.5,4.6,1,Highly Engaged / High-Value Customers
C02918,15,482.6853333333333,7240.28,9,6,2.5,4.1,1,Highly Engaged / High-Value Customers
C02919,9,596.74,5370.66,3,2,1.8,4.333333333333333,0,Occasional / Lower-Engagement Customers
C02920,12,576.8016666666666,6921.62,4,2,2.0,4.333333333333333,1,Highly Engaged / High-Value Customers
C02921,8,850.83,6806.64,1,0,1.6,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C02922,16,504.505,8072.08,4,4,2.6666666666666665,3.583333333333333,1,Highly Engaged / High-Value Customers
C02923,7,905.3085714285714,6337.16,2,4,1.4,4.0,0,Occasional / Lower-Engagement Customers
C02924,11,532.3036363636364,5855.34,6,7,2.2,4.25,1,Highly Engaged / High-Value Customers
C02925,13,640.8930769230769,8331.61,5,1,2.1666666666666665,3.875,1,Highly Engaged / High-Value Customers
C02926,18,414.30277777777775,7457.45,9,4,3.0,3.8181818181818175,1,Highly Engaged / High-Value Customers
C02927,9,536.0266666666666,4824.24,3,5,1.8,3.5,1,Highly Engaged / High-Value Customers
C02928,11,536.3436363636364,5899.78,5,1,1.8333333333333333,4.166666666666667,1,Highly Engaged / High-Value Customers
C02929,8,687.2775,5498.22,4,0,1.6,3.4285714285714284,0,Occasional / Lower-Engagement Customers
C02930,8,464.65625,3717.25,1,1,2.0,3.571428571428572,0,Occasional / Lower-Engagement Customers
C02931,6,377.3666666666666,2264.2,3,1,1.5,5.0,0,Occasional / Lower-Engagement Customers
C02932,7,539.3671428571428,3775.57,0,4,1.4,3.333333333333333,0,Occasional / Lower-Engagement Customers
